item,year,value
"전기, 가스 및 수도사업",1985,54.721
"전기, 가스 및 수도사업",1984,57.643
"전기, 가스 및 수도사업",1983,57.444
"전기, 가스 및 수도사업",1982,57.212
"전기, 가스 및 수도사업",1981,51.047
"전기, 가스 및 수도사업",1980,43.089
"전기, 가스 및 수도사업",1979,31.815
"전기, 가스 및 수도사업",1978,20.494
"전기, 가스 및 수도사업",1977,21.053
"전기, 가스 및 수도사업",1976,15.301
"전기, 가스 및 수도사업",1975,12.473
"전기, 가스 및 수도사업",1974,6.815
"전기, 가스 및 수도사업",1973,9.201
"전기, 가스 및 수도사업",1972,9.57
"전기, 가스 및 수도사업",1971,8.004
정보통신업,1964,5.875
"전기, 가스 및 수도사업",1970,8.091
"전기, 가스 및 수도사업",1969,6.941
"전기, 가스 및 수도사업",1968,6.595
"전기, 가스 및 수도사업",1967,6.581
"전기, 가스 및 수도사업",1966,6.972
"전기, 가스 및 수도사업",1965,6.005
"전기, 가스 및 수도사업",1964,4.677
"전기, 가스 및 수도사업",1963,4.248
"전기, 가스 및 수도사업",1962,4.626
"전기, 가스 및 수도사업",1961,4.2
"전기, 가스 및 수도사업",1960,2.356
"전기, 가스 및 수도사업",1959,1.976
"전기, 가스 및 수도사업",1958,2.952
"전기, 가스 및 수도사업",1957,2.279
"전기, 가스 및 수도사업",1956,0.827
"전기, 가스 및 수도사업",1955,1.515
"전기, 가스 및 수도사업",1954,0.764
"전기, 가스 및 수도사업",1953,0.695
(서비스),2012,114.425
총고정자본형성,2014,99.01
문화 및 기타 서비스업,1977,8.62
제조업,2022,108.094
제조업,2022,105.386
제조업,2021,99.047
제조업,2021,107.016
제조업,2021,102.349
제조업,2021,99.716
제조업,2020,93.923
제조업,2020,102.637
제조업,2020,105.164
제조업,2020,96.74
제조업,2019,91.104
제조업,2019,100.293
제조업,2019,103.794
제조업,2019,102.9
제조업,2018,96.92
제조업,2018,108.091
제조업,2018,108.619
제조업,2018,105.252
제조업,2017,100.816
제조업,2017,108.703
제조업,2017,107.139
제조업,2017,106.277
제조업,2016,99.317
제조업,2016,100.43
제조업,2016,104.195
제조업,2016,102.91
??조업,2015,96.004
제조업,2015,100.304
제조업,2015,102.391
제조업,2015,101.578
제조업,2014,94.452
제조업,2014,96.094
제조업,2014,99.696
제조업,2010,95.741
제조업,2010,96.71
제조업,2010,94.313
제조업,2009,91.038
제조업,2009,93.192
제조업,2009,94.482
제조업,2009,90.662
제조업,2008,86.024
제조업,2008,85.299
제조업,2008,88.187
제조업,2008,83.769
제조업,2007,81.631
제조업,2007,83.008
제조업,2007,84.689
제조업,2007,84.823
제조업,2006,81.699
"전기, 가스 및 수도사업",2012,71.864
"전기, 가스 및 수도사업",2012,51.593
"전기, 가스 및 수도사업",2012,61.431
"전기, 가스 및 수도사업",2011,65.252
"전기, 가스 및 수도사업",2011,64.849
"전기, 가스 및 수도사업",2011,52.016
"전기, 가스 및 수도사업",2011,56.64
"전기, 가스 및 수도사업",2010,70.839
"전기, 가스 및 수도사업",2010,72.943
"전기, 가스 및 수도사업",2010,56.008
"전기, 가스 및 수도사업",2010,59.545
"전기, 가스 및 수도사업",2009,45.028
"전기, 가스 및 수도사업",2009,75.39
"전기, 가스 및 수도사업",2009,57.749
"전기, 가스 및 수도사업",2009,49.96
"전기, 가스 및 수도사업",2008,33.458
"전기, 가스 및 수도사업",2008,53.445
"전기, 가스 및 수도사업",2008,47.849
"전기, 가스 및 수도사업",2008,49.352
"전기, 가스 및 수도사업",2007,65.258
"전기, 가스 및 수도사업",2007,76.308
"전기, 가스 및 수도사업",2007,63.165
"전기, 가스 및 수도사업",2007,63.364
운수업,1991,50.316
도소매 및 숙박음식업,1988,38.356
건설업,2012,90.45
건설업,2020,121.619
도소매 및 숙박음식업,1967,2.533
건설업,1992,39.677
정보통신업,1996,121.644
"전기, 가스 및 수도사업",2011,59.406
"공공행정, 국방 및 사회보장",1995,51.081
"공공행정, 국방 및 사회보장",1990,28.246
최종소비지출,1983,23.981
"전기, 가스 및 수도사업",2004,70.053
"전기, 가스 및 수도사업",2004,76.032
"전기, 가스 및 수도사업",2004,61.725
"전기, 가스 및 수도사업",2004,69.32
"전기, 가스 및 수도사업",2003,76.411
"전기, 가스 및 수도사업",2003,81.369
"전기, 가스 및 수도사업",2003,67.465
"전기, 가스 및 수도사업",2003,71.244
"전기, 가스 및 수도사업",2002,72.213
"전기, 가스 및 수도사업",2002,79.322
"전기, 가스 및 수도사업",2002,65.919
"전기, 가스 및 수도사업",2002,68.865
"전기, 가스 및 수도사업",2001,71.06
"전기, 가스 및 수도사업",2001,78.286
"전기, 가스 및 수도사업",2001,64.492
"전기, 가스 및 수도사업",2001,68.966
"전기, 가스 및 수도사업",2000,67.673
"전기, 가스 및 수도사업",2000,73.81
"전기, 가스 및 수도사업",2000,65.59
"전기, 가스 및 수도사업",2000,67.395
"전기, 가스 및 수도사업",1999,72.695
"전기, 가스 및 수도사업",1999,74.4
"전기, 가스 및 수도사업",1999,62.69
"전기, 가스 및 수도사업",1999,66.716
"전기, 가스 및 수도사업",1998,70.114
"전기, 가스 및 수도사업",1998,70.178
"전기, 가스 및 수도사업",1998,59.251
"전기, 가스 및 수도사업",1998,60.225
"전기, 가스 및 수도사업",1997,60.945
"전기, 가스 및 수도사업",1997,65.577
"전기, 가스 및 수도사업",1997,51.236
"전기, 가스 및 수도사업",1997,53.838
"전기, 가스 및 수도사업",1996,58.051
"전기, 가스 및 수도사업",1996,60.989
"전기, 가스 및 수도사업",1996,52.249
"전기, 가스 및 수도사업",1996,56.524
"전기, 가스 및 수도사업",1995,59.195
"전기, 가스 및 수도사업",1995,59.999
제조업,2006,82.942
제조업,2006,82.695
제조업,2006,83.809
제조업,2005,85.874
제조업,2005,86.011
제조업,2005,86.173
제조업,2005,87.824
제조업,2004,87.917
제조업,2004,88.358
제조업,2004,87.565
제조업,2004,86.702
제조업,2003,81.084
제조업,2003,80.867
제조업,2003,83.55
제조업,2003,84.093
제조업,2002,80.815
제조업,1999,88.896
제조업,1998,84.654
제조업,1998,88.732
제조업,1998,94.827
제조업,1998,102.527
제조업,1997,88.192
제조업,1997,82.602
제조업,1997,82.131
최종소비지출,1995,52.237
최종소비지출,1994,48.816
최종소비지출,1993,44.567
최종소비지출,1992,41.864
최종소비지출,1991,38.509
최종소비지출,1990,34.562
최종소비지출,1989,31.545
제조업,1997,82.699
제조업,1996,79.46
제조업,1996,80.106
제조업,1996,81.825
제조업,1996,82.376
제조업,1995,79.501
제조업,1995,82.479
제조업,1995,84.35
제조업,1995,81.346
제조업,1994,74.715
제조업,1994,77.104
제조업,1994,79.615
제조업,1994,78.159
제조업,1993,69.105
제조업,1993,70.446
제조업,1993,73.619
제조업,1993,71.414
제조업,1992,64.549
제조업,1992,66.031
제조업,1992,68.837
제조업,1992,66.605
제조업,1991,61.477
제조업,1991,62.769
제조업,1991,66.314
제조업,1991,63.729
제조업,1990,56.155
제조업,1990,60.442
제조업,1990,62.024
제조업,1990,59.715
제조업,1989,56.555
제조업,1989,58.668
제조업,1989,60.052
제조업,1989,57.703
제조업,1988,54.281
제조업,1988,56.382
제조업,1988,57.388
제조업,1988,54.306
제조업,1987,48.743
제조업,1987,51.084
제조업,1987,52.008
제조업,1987,51.814
제조업,1986,46.945
제조업,1986,50.319
제조업,1986,50.571
제조업,1986,49.562
제조업,1985,44.216
제조업,1985,46.87
제조업,1985,48.058
제조업,1985,47.873
제조업,1984,42.505
제조업,1984,45.854
제조업,1984,45.6
제조업,1984,46.984
제조업,1983,40.495
제조업,1983,44.975
제조업,1983,43.984
제조업,1983,46.193
제조업,1982,38.389
제조업,1982,40.844
제조업,1982,42.166
제조업,1982,42.701
제조업,1981,36.153
제조업,1981,37.188
제조업,1981,39.036
제조업,1981,36.881
제조업,1980,33.513
제조업,1980,33.426
제조업,1980,33.705
제조업,1980,30.46
제조업,1979,26.725
제조업,1979,26.86
제조업,1979,25.694
제조업,1979,24.659
제조업,1978,21.907
"전기, 가스 및 수도사업",1970,8.748
"전기, 가스 및 수도사업",1970,7.555
"전기, 가스 및 수도사업",1970,8.192
"전기, 가스 및 수도사업",1970,7.868
"전기, 가스 및 수도사업",1969,7.013
"전기, 가스 및 수도사업",1969,6.779
"전기, 가스 및 수도사업",1969,7.246
"전기, 가스 및 수도사업",1969,6.706
"전기, 가스 및 수도사업",1968,6.364
"전기, 가스 및 수도사업",1968,6.616
"전기, 가스 및 수도사업",1968,6.449
"전기, 가스 및 수도사업",1968,7.038
"전기, 가스 및 수도사업",1967,6.952
"전기, 가스 및 수도사업",1967,6.324
"전기, 가스 및 수도사업",1967,6.397
"전기, 가스 및 수도사업",1967,6.618
"전기, 가스 및 수도사업",1966,7.216
"전기, 가스 및 수도사업",1966,7.168
"전기, 가스 및 수도사업",1966,7.22
"전기, 가스 및 수도사업",1966,6.182
"전기, 가스 및 수도사업",1965,6.009
"전기, 가스 및 수도사업",1965,6.012
"전기, 가스 및 수도사업",1964,5.383
"전기, 가스 및 수도사업",1964,4.625
"전기, 가스 및 수도사업",1964,4.274
"전기, 가스 및 수도사업",1964,4.275
"전기, 가스 및 수도사업",1963,4.242
"전기, 가스 및 수도사업",1963,4.252
"전기, 가스 및 수도사업",1963,4.241
"전기, 가스 및 수도사업",1963,4.256
"전기, 가스 및 수도사업",1962,4.529
"전기, 가스 및 수도사업",1962,4.595
"전기, 가스 및 수도사업",1962,4.703
"전기, 가스 및 수도사업",1962,4.696
"전기, 가스 및 수도사업",1961,4.773
"전기, 가스 및 수도사업",1961,4.642
"전기, 가스 및 수도사업",1961,4.369
"전기, 가스 및 수도사업",1961,2.775
"전기, 가스 및 수도사업",1960,2.234
"전기, 가스 및 수도사업",1960,2.316
"전기, 가스 및 수도사업",1960,2.318
"전기, 가스 및 수도사업",1960,2.589
"전기, 가스 및 수도사업",2021,74.244
"전기, 가스 및 수도사업",2020,92.104
"전기, 가스 및 수도사업",2019,81.563
"전기, 가스 및 수도사업",2018,81.595
"전기, 가스 및 수도사업",2017,91.328
"전기, 가스 및 수도사업",2016,107.38
"전기, 가스 및 수도사업",2015,100
"전기, 가스 및 수도사업",2014,88.241
"전기, 가스 및 수도사업",2013,74.303
"전기, 가스 및 수도사업",2012,63.584
"전기, 가스 및 수도사업",2010,64.4
"전기, 가스 및 수도사업",2009,56.777
"전기, 가스 및 수도사업",2008,46.241
"전기, 가스 및 수도사업",1992,49.903
"전기, 가스 및 수도사업",1991,45.877
"전기, 가스 및 수도사업",1990,43.663
"전기, 가스 및 수도사업",1989,49.158
"전기, 가스 및 수도사업",1988,52.431
"전기, 가스 및 수도사업",1987,54.38
"전기, 가스 및 수도사업",1986,55.733
제조업,1978,21.739
제조업,1978,21.81
제조업,1978,21.594
제조업,1977,19.725
제조업,1977,19.83
제조업,1977,20.585
제조업,1977,20.434
제조업,1976,18.699
제조업,1976,18.738
제조업,1976,18.268
제조업,1976,18.355
제조업,1975,15.159
제조업,1975,15.363
제조업,1975,15.504
제조업,1975,15.309
제조업,1974,13.419
광업,1993,35.1
광업,1993,37.035
광업,1992,35.582
광업,1992,34.274
광업,1992,33.924
광업,1992,36.517
광업,1991,35.973
광업,1991,34.012
광업,1991,33.147
광업,1991,33.869
광업,1990,32.455
광업,1990,30.685
광업,1990,29.618
광업,1990,29.725
광업,1989,23.816
광업,1989,24.339
광업,1989,24.175
광업,1989,25.649
광업,1988,22.417
광업,1988,25.462
광업,1988,23.986
광업,1988,24.185
광업,1987,22.743
광업,1987,23.686
광업,1987,24.415
광업,1987,23.852
광업,1986,22.58
광업,1986,22.895
광업,1986,23.16
광업,1986,22.455
광업,1985,20.052
광업,1985,20.26
광업,1985,20.758
광업,1985,19.847
광업,1984,20.124
광업,1984,18.152
광업,1984,18.071
광업,1984,19.357
광업,1983,20.436
광업,1983,17.208
광업,1983,16.988
광업,1983,18.29
광업,1982,18.934
광업,1982,16.989
광업,1982,17.426
광업,1982,18.157
광업,1981,16.211
광업,1981,14.491
광업,1981,14.224
광업,1981,14.062
광업,1980,13.001
광업,1980,10.584
광업,1980,10.046
광업,1980,9.791
광업,1979,9.929
광업,1979,7.451
광업,1978,6.305
광업,1978,5.417
광업,1978,7.126
광업,1977,7.207
광업,1977,5.052
광업,1977,4.154
광업,1977,5.064
광업,1976,5.234
광업,1976,3.7
광업,1976,3.265
광업,1976,3.846
광업,1975,4.303
광업,1975,3.454
광업,1975,3.182
광업,1975,3.685
광업,1974,3.196
광업,1974,2.458
광업,1974,2.253
광업,1974,2.18
광업,1973,2.225
광업,1973,1.456
광업,1973,1.446
광업,1973,1.685
광업,1972,2.217
광업,1972,1.268
광업,1972,1.417
제조업,2002,80.98
제조업,2002,82.995
제조업,2002,84.527
제조업,2001,78.197
제조업,2001,83.383
제조업,2001,83.752
제조업,2001,84.812
제조업,2000,83.041
제조업,2000,82.006
제조업,2000,82.029
제조업,2000,85.41
제조업,1999,84.504
제조업,1999,83.791
제조업,1999,83.555
광업,1972,1.593
광업,1971,2.281
광업,1971,1.413
광업,1971,1.643
금융 및 보험업,1975,13.193
금융 및 보험업,1974,13.594
금융 및 보험업,1974,14.043
금융 및 보험업,1974,12.392
금융 및 보험업,1974,9.146
금융 및 보험업,1973,7.581
금융 및 보험업,1973,8.756
금융 및 보험업,1973,8.019
금융 및 보험업,1973,6.856
금융 및 보험업,1972,8.263
금융 및 보험업,1972,7.946
금융 및 보험업,1972,6.908
금융 및 보험업,1972,7.645
금융 및 보험업,1971,7.788
금융 및 보험업,1971,7.537
금융 및 보험업,1971,6.923
금융 및 보험업,1971,7.33
금융 및 보험업,1970,7.232
금융 및 보험업,1970,7.374
금융 및 보험업,1970,6.749
금융 및 보험업,1970,7.013
금융 및 보험업,1969,6.177
금융 및 보험업,1969,5.961
금융 및 보험업,1969,5.842
금융 및 보험업,1969,6.375
금융 및 보험업,1968,6.604
금융 및 보험업,1968,6.108
금융 및 보험업,1968,5.854
금융 및 보험업,1968,6.375
금융 및 보험업,1967,6.168
금융 및 보험업,1967,5.771
금융 및 보험업,1967,5.519
금융 및 보험업,1967,5.896
금융 및 보험업,1966,5.732
금융 및 보험업,1966,5.111
금융 및 보험업,1966,4.64
금융 및 보험업,1966,4.7
금융 및 보험업,1965,4.831
금융 및 보험업,1965,4.308
금융 및 보험업,1965,4.152
금융 및 보험업,1965,4.764
금융 및 보험업,1964,4.393
금융 및 보험업,1964,4.497
금융 및 보험업,1964,4.491
금융 및 보험업,1964,4.713
금융 및 보험업,1963,3.965
금융 및 보험업,1963,3.335
금융 및 보험업,1963,2.973
금융 및 보험업,1963,3.069
금융 및 보험업,1962,3.181
금융 및 보험업,1962,2.842
금융 및 보험업,1962,2.602
금융 및 보험업,1962,2.671
금융 및 보험업,1961,2.826
금융 및 보험업,1961,2.562
금융 및 보험업,1961,2.486
금융 및 보험업,1961,2.841
금융 및 보험업,1960,2.601
금융 및 보험업,1960,2.63
금융 및 보험업,1960,2.674
금융 및 보험업,1960,2.973
금융 및 보험업,2021,103.746
금융 및 보험업,2020,98.867
금융 및 보험업,2019,101.848
금융 및 보험업,2018,105.242
금융 및 보험업,2017,103.494
금융 및 보험업,2016,99.606
금융 및 보험업,2015,100
금융 및 보험업,2014,102.557
금융 및 보험업,2013,102.741
금융 및 보험업,2012,109.861
금융 및 보험업,2011,118.738
금융 및 보험업,2010,113.182
금융 및 보험업,2009,105.838
금융 및 보험업,2008,109.93
금융 및 보험업,2007,110.957
금융 및 보험업,2006,109.907
금융 및 보험업,2005,109.337
금융 및 보험업,2004,106.783
금융 및 보험업,2003,106.458
금융 및 보험업,2002,103.404
